"en_CHN_mopost_int"	"Tue Apr 04 10:15:00 CEST 2017"	"Lam pledges to convey Hong Kong pan-democrat call for restart of political reform during talks in Beijing"	"Chief executive-elect Carrie Lam Cheng Yeut-ngor says she will convey the opposition pan-democrats&rsquo; demand for Hong Kong to restart political reform during her expected meetings with state leaders later this month.
But Lam said the city would still have to heed Beijing&rsquo;s ruling in August 2014, effectively rejecting pan-democrats&rsquo; call for getting rid of the restrictive framework laid down by the central government.
Under the ruling made by the National People&rsquo;s Congress..."	"HKG"
"en_CHN_mopost_int"	"Tue Apr 04 10:16:26 CEST 2017"	"More Chinese cities piled on with price curbs in March, crimping developers’ outlook"	"More mainland Chinese cities imposed a slew of additional restrictions on home purchases last month to curb runaway prices and speculation, damping developers&rsquo; sales outlook this year and highlighting the risks of overstretched finances in one of the pillars of the Chinese economy.
At least 40 cities including Beijing and Guangzhou, and up to 11 second-tier cities imposed new purchase restrictions in March, according to a tally compiled by the South China Morning Post. Beijing announced..."	"CHN"
"en_CHN_mopost_int"	"Tue Apr 04 10:02:42 CEST 2017"	"Raising urban plot ratios can only improve the quality of life in Hong Kong"	"To many of us, a long commute is a drag. By long, I mean an hour or more one way &ndash; and don&rsquo;t forget the return trip.
Many fellow Hongkongers are moving into new homes in suburban areas, just to escape the soaring home prices in more central locations. But while you pay less for a roof above your head, you have to spend hours on a packed bus without a seat on a hot summer&rsquo;s day, or you rush home to catch the midnight news.
It is not a quality life. Unfortunately, to many, this..."	"CHN"
"en_CHN_mopost_int"	"Tue Apr 04 10:02:42 CEST 2017"	"Raising urban plot ratios can only improve the quality of life in Hong Kong"	"To many of us, a long commute is a drag. By long, I mean an hour or more one way &ndash; and don&rsquo;t forget the return trip.
Many fellow Hongkongers are moving into new homes in suburban areas, just to escape the soaring home prices in more central locations. But while you pay less for a roof above your head, you have to spend hours on a packed bus without a seat on a hot summer&rsquo;s day, or you rush home to catch the midnight news.
It is not a quality life. Unfortunately, to many, this..."	"HKG"
"en_CHN_mopost_int"	"Tue Apr 04 09:45:30 CEST 2017"	"Use of LNG as transportation fuel accelerates in BC, Canada"	"It may be a few years yet before any company starts exporting liquefied natural gas from British Columbia, Canada to Asia.

Meanwhile, B.C. producers are finding a small but growing domestic market for natural gas, in the form of liquefied natural gas (LNG) and compressed natural gas (CNG), in the trucking and marine transportation sectors.

Last month, BC Ferries received its second purpose-built LNG ferry from Poland. That brings to four the number of LNG-powered ferries that will soon be..."	"CAN"
"en_CHN_mopost_int"	"Tue Apr 04 09:45:30 CEST 2017"	"Use of LNG as transportation fuel accelerates in BC, Canada"	"It may be a few years yet before any company starts exporting liquefied natural gas from British Columbia, Canada to Asia.

Meanwhile, B.C. producers are finding a small but growing domestic market for natural gas, in the form of liquefied natural gas (LNG) and compressed natural gas (CNG), in the trucking and marine transportation sectors.

Last month, BC Ferries received its second purpose-built LNG ferry from Poland. That brings to four the number of LNG-powered ferries that will soon be..."	"GBR"
"en_CHN_mopost_int"	"Tue Apr 04 09:45:30 CEST 2017"	"Use of LNG as transportation fuel accelerates in BC, Canada"	"It may be a few years yet before any company starts exporting liquefied natural gas from British Columbia, Canada to Asia.

Meanwhile, B.C. producers are finding a small but growing domestic market for natural gas, in the form of liquefied natural gas (LNG) and compressed natural gas (CNG), in the trucking and marine transportation sectors.

Last month, BC Ferries received its second purpose-built LNG ferry from Poland. That brings to four the number of LNG-powered ferries that will soon be..."	"POL"
"en_CHN_mopost_int"	"Tue Apr 04 09:39:28 CEST 2017"	"Number is up for lottery winner who gambled on meth dealing and lost"	"A Georgia man who reportedly used at least part of his US$3 million in lottery winnings to deal drugs has been sentenced to serve more than two decades in federal prison.
Prosecutors say 46-year-old Ronnie Music Jnr of Waycross was sentenced on Monday to serve 21 years. He pleaded guilty in July to conspiring to traffic large amounts of methamphetamine and to being a felon in possession of firearms.

Music won US$3 million in a scratch-off lottery game in February 2015. Prosecutors say he used..."	"GEO"
"en_CHN_mopost_int"	"Tue Apr 04 09:39:28 CEST 2017"	"Number is up for lottery winner who gambled on meth dealing and lost"	"A Georgia man who reportedly used at least part of his US$3 million in lottery winnings to deal drugs has been sentenced to serve more than two decades in federal prison.
Prosecutors say 46-year-old Ronnie Music Jnr of Waycross was sentenced on Monday to serve 21 years. He pleaded guilty in July to conspiring to traffic large amounts of methamphetamine and to being a felon in possession of firearms.

Music won US$3 million in a scratch-off lottery game in February 2015. Prosecutors say he used..."	"USA"
"en_CHN_mopost_int"	"Tue Apr 04 09:11:09 CEST 2017"	"Trump adviser Jared Kushner meets with Iraqi prime minister during Baghdad visit"	"President Donald Trump&rsquo;s son-in-law and senior adviser, Jared Kushner, and Joint Chiefs of Staff chairman General Joseph Dunford met on Monday in Baghdad with Iraqi Prime Minister Haidar al-Abadi.
The visit marks an early foray for the Trump administration into the situation in Iraq. It comes against the backdrop of an ongoing investigation into civilian deaths in an area of Mosul near the site of an air-strike by US-led coalition forces last month.
Dunford invited Kushner and Thomas..."	"IRQ"
"en_CHN_mopost_int"	"Tue Apr 04 09:11:09 CEST 2017"	"Trump adviser Jared Kushner meets with Iraqi prime minister during Baghdad visit"	"President Donald Trump&rsquo;s son-in-law and senior adviser, Jared Kushner, and Joint Chiefs of Staff chairman General Joseph Dunford met on Monday in Baghdad with Iraqi Prime Minister Haidar al-Abadi.
The visit marks an early foray for the Trump administration into the situation in Iraq. It comes against the backdrop of an ongoing investigation into civilian deaths in an area of Mosul near the site of an air-strike by US-led coalition forces last month.
Dunford invited Kushner and Thomas..."	"USA"
"en_CHN_mopost_int"	"Tue Apr 04 09:06:07 CEST 2017"	"Hong Kong developers to launch more flats to cash in on rising demand"	"Hong Kong&rsquo;s developers will accelerate the launches of new apartments, taking their cues from the stronger-than-expected housing demand in the past two weeks.
As many as 7,900 apartment units in 20 new projects are scheduled for launch in the second quarter, according to data gathered by the South China Morning Post. Developers had been encouraged by the demand over the past two weeks to raise prices, agents said.
Two major projects by Cheung Kong Property Holdings and Sun Hung Kai..."	"CHN"
"en_CHN_mopost_int"	"Tue Apr 04 09:06:07 CEST 2017"	"Hong Kong developers to launch more flats to cash in on rising demand"	"Hong Kong&rsquo;s developers will accelerate the launches of new apartments, taking their cues from the stronger-than-expected housing demand in the past two weeks.
As many as 7,900 apartment units in 20 new projects are scheduled for launch in the second quarter, according to data gathered by the South China Morning Post. Developers had been encouraged by the demand over the past two weeks to raise prices, agents said.
Two major projects by Cheung Kong Property Holdings and Sun Hung Kai..."	"HKG"
"en_CHN_mopost_int"	"Tue Apr 04 09:00:30 CEST 2017"	"Hong Kong hiker, 61, dies after passing out in Clear Water Bay Country Park"	"An elderly man died in hospital after he passed out while hiking in Clear Water Bay Country Park in Sai Kung on Tuesday.

The deceased, 61, set off with his three relatives &ndash; a married couple and their son &ndash; from Sai Kung at about 11am, according to police.

After a 30-minute journey, the elderly man fainted while walking up stairs along Lung Ha Wan Country Trail.



&ldquo;His relative told police that he heard someone shout. He turned back and found the victim lying..."	"HKG"
"en_CHN_mopost_int"	"Tue Apr 04 08:41:59 CEST 2017"	"Tunisian authorities shut down nightclub over call to prayer remix"	"Tunisian authorities have shut down a nightclub and begun an investigation after a DJ played a remix recording of the Muslim call to prayer, an official said on Monday.
A video, widely shared online since Sunday, shows clubbers dancing at the weekend in the northeastern town of Nabeul to music that includes the call to prayer.
The footage sparked a storm of debate on social media.
Two European DJs played at the party on Friday as part of a music festival near the popular resort of Hammamet...."	"TUN"
"en_CHN_mopost_int"	"Tue Apr 04 08:40:38 CEST 2017"	"Suspect in St Petersburg metro blast named as Kyrgyzstan-born Russian citizen"	"A likely suspect in the blast that ripped through a subway car in St Petersburg Monday, killing 14 people, is a Russian citizen born in a restive region of Kyrgyzstan, the Central Asian country&rsquo;s security service said Tuesday.
The state security service of Kyrgyzstan identified the suspect as Akbarzhon Dzhalilov, who was born in the city of Osh in 1995, the Interfax news agency reported. The service said it was working with Russian law enforcement, who are investigating the incident as an..."	"KGZ"
"en_CHN_mopost_int"	"Tue Apr 04 08:40:38 CEST 2017"	"Suspect in St Petersburg metro blast named as Kyrgyzstan-born Russian citizen"	"A likely suspect in the blast that ripped through a subway car in St Petersburg Monday, killing 14 people, is a Russian citizen born in a restive region of Kyrgyzstan, the Central Asian country&rsquo;s security service said Tuesday.
The state security service of Kyrgyzstan identified the suspect as Akbarzhon Dzhalilov, who was born in the city of Osh in 1995, the Interfax news agency reported. The service said it was working with Russian law enforcement, who are investigating the incident as an..."	"RUS"
"en_CHN_mopost_int"	"Tue Apr 04 08:25:19 CEST 2017"	"North Korea accuses US of ‘inciting confrontation’ over weapons tests after Trump’s promise to step in"	"North Korea has warned it will retaliate if the global community ramps up sanctions over its latest round of weapons tests.
The warning comes after US President Donald Trump threatened the United States was prepared to go it alone and &ldquo;solve North Korea&rdquo; if China did not step in.
The isolated state has quickened its missile programme in recent months, with a volley of tests it says are putting it closer to acquiring the ability to hit the US mainland with a nuclear weapon. US-based..."	"CHN"
"en_CHN_mopost_int"	"Tue Apr 04 08:25:19 CEST 2017"	"North Korea accuses US of ‘inciting confrontation’ over weapons tests after Trump’s promise to step in"	"North Korea has warned it will retaliate if the global community ramps up sanctions over its latest round of weapons tests.
The warning comes after US President Donald Trump threatened the United States was prepared to go it alone and &ldquo;solve North Korea&rdquo; if China did not step in.
The isolated state has quickened its missile programme in recent months, with a volley of tests it says are putting it closer to acquiring the ability to hit the US mainland with a nuclear weapon. US-based..."	"PRK"
"en_CHN_mopost_int"	"Tue Apr 04 08:25:19 CEST 2017"	"North Korea accuses US of ‘inciting confrontation’ over weapons tests after Trump’s promise to step in"	"North Korea has warned it will retaliate if the global community ramps up sanctions over its latest round of weapons tests.
The warning comes after US President Donald Trump threatened the United States was prepared to go it alone and &ldquo;solve North Korea&rdquo; if China did not step in.
The isolated state has quickened its missile programme in recent months, with a volley of tests it says are putting it closer to acquiring the ability to hit the US mainland with a nuclear weapon. US-based..."	"USA"
"en_CHN_mopost_int"	"Tue Apr 04 08:19:54 CEST 2017"	"Call for Trump to press Xi on human rights issues at summit"	"US President Donald Trump is under pressure to push President Xi Jinping for the release of Chinese dissidents when they meet this week, following a statement by the US Congressional-Executive Commission on China that cites human rights protection as integral to economic relations and security.
The bipartisan commission said President Xi should not &ldquo;get a pass&rdquo; on addressing human rights issues when the leaders from the two countries meet for a two-day summit in Florida.
&ldquo;As..."	"CHN"
"en_CHN_mopost_int"	"Tue Apr 04 08:19:54 CEST 2017"	"Call for Trump to press Xi on human rights issues at summit"	"US President Donald Trump is under pressure to push President Xi Jinping for the release of Chinese dissidents when they meet this week, following a statement by the US Congressional-Executive Commission on China that cites human rights protection as integral to economic relations and security.
The bipartisan commission said President Xi should not &ldquo;get a pass&rdquo; on addressing human rights issues when the leaders from the two countries meet for a two-day summit in Florida.
&ldquo;As..."	"USA"
"en_CHN_mopost_int"	"Thu Apr 06 15:44:45 CEST 2017"	"HKU students involved in indecent viral video suspended from halls of residence"	"Students who were involved in an &shy;indecent video that went viral have been suspended from their residential hall until an investigation is complete.
Simon KY Lee Hall, a dorm at the University of Hong Kong, confirmed in a statement that the students who were current residents were involved in &ldquo;inappropriate conduct&rdquo; as depicted in a video that went viral on Wednesday.
The statement came as the &shy;police stepped in, saying they were looking into the incident as they received a..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 15:30:14 CEST 2017"	"Prices of new Hong Kong homes keep rising as appetite continues unabashed"	"Hong Kong&rsquo;s major developers are cashing in on the seemingly insatiable demand for the city&rsquo;s residential property, aggressively raising the prices of apartments in their new projects.
Henderson Land Development, Cheung Kong Property Holdings and Sun Hung Kai Properties have all ramped up their prices in the past few days despite the government&rsquo;s best efforts to cool the market.
The most eye-watering increase was for a Mid-Levels flat whose sale price shot up by HK$33 million..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 15:06:32 CEST 2017"	"Hong Kong mulls food safety law after scare caused by toxic chemicals in hairy crabs"	"Hong Kong is considering following the lead of Europe and Taiwan by imposing safety limits for dioxins in hairy crabs after a health scare last year in which excessive levels of the cancer-linked chemical were found in samples.
The proposal, contained in a Food and Health Bureau document, is to be tabled for discussion at next Tuesday&rsquo;s Legislative Council panel meeting on food safety and environmental hygiene.
There were no concrete details in the document, but the authorities said they..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 15:06:32 CEST 2017"	"Hong Kong mulls food safety law after scare caused by toxic chemicals in hairy crabs"	"Hong Kong is considering following the lead of Europe and Taiwan by imposing safety limits for dioxins in hairy crabs after a health scare last year in which excessive levels of the cancer-linked chemical were found in samples.
The proposal, contained in a Food and Health Bureau document, is to be tabled for discussion at next Tuesday&rsquo;s Legislative Council panel meeting on food safety and environmental hygiene.
There were no concrete details in the document, but the authorities said they..."	"TWN"
"en_CHN_mopost_int"	"Thu Apr 06 15:02:02 CEST 2017"	"In pictures: property speculators kept at bay in Xi Jinping’s ‘dream city’"	"The central government moved quickly to ban property sales in Xiong county, Hebei province, and two other nearby counties after it announced that the dusty rural backwater had been handpicked by President Xi Jinping to be transformed into a new special economic zone.

Speculators were quick to descend on the area to cash in on what they hoped would be a property boom, but, as these photographs from show, they found offices of real estate agents sealed up as the authorities sought to keep the..."	"CHN"
"en_CHN_mopost_int"	"Thu Apr 06 14:37:45 CEST 2017"	"Australia takes Apple to court over claims it ‘refused’ to look at or repair devices previously serviced by a third-party"	"Apple was taken to court by Australia&rsquo;s consumer watchdog for violating laws by allegedly refusing to look at or repair some iPads and iPhones previously serviced by a third party.
The tech giant &ldquo;made false, misleading, or deceptive representations about consumers&rsquo; rights under the Australian Consumer Law&rdquo;, the Australian Competition and Consumer Commission (ACCC) charged.
The proceedings, against Apple Pty Limited and its US-based parent Apple Inc, were brought on..."	"AUS"
"en_CHN_mopost_int"	"Thu Apr 06 14:37:45 CEST 2017"	"Australia takes Apple to court over claims it ‘refused’ to look at or repair devices previously serviced by a third-party"	"Apple was taken to court by Australia&rsquo;s consumer watchdog for violating laws by allegedly refusing to look at or repair some iPads and iPhones previously serviced by a third party.
The tech giant &ldquo;made false, misleading, or deceptive representations about consumers&rsquo; rights under the Australian Consumer Law&rdquo;, the Australian Competition and Consumer Commission (ACCC) charged.
The proceedings, against Apple Pty Limited and its US-based parent Apple Inc, were brought on..."	"USA"
"en_CHN_mopost_int"	"Thu Apr 06 14:14:49 CEST 2017"	"Scholar calls for law to protect the elderly in Hong Kong"	"A Chinese University scholar has called for the introduction of a comprehensive law to tackle a host of issues facing the elderly in the city, after a two year study found Hong Kong is falling far behind other regions when it comes to protecting its senior citizens.
Professor Mimi Zou, associate director of the university&rsquo;s Centre for Rights and Justice, said on Thursday that the city lacked legislation allowing the elderly to make advance medical decisions in end-of-life situations, and..."	"CHN"
"en_CHN_mopost_int"	"Thu Apr 06 14:14:49 CEST 2017"	"Scholar calls for law to protect the elderly in Hong Kong"	"A Chinese University scholar has called for the introduction of a comprehensive law to tackle a host of issues facing the elderly in the city, after a two year study found Hong Kong is falling far behind other regions when it comes to protecting its senior citizens.
Professor Mimi Zou, associate director of the university&rsquo;s Centre for Rights and Justice, said on Thursday that the city lacked legislation allowing the elderly to make advance medical decisions in end-of-life situations, and..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 14:12:03 CEST 2017"	"‘Green Sevens’ scores with top Hong Kong environment official"	"Dramatic reductions in the amount of waste produced at the Hong Kong Sevens have set a standard for other leading sports events to follow, the government&rsquo;s key environment protection official said.
The amount of refuse collected has been halved over the past three years thanks to a green campaign that has transformed the annual rugby extravaganza at Hong Kong Stadium.
Introduced as a pilot scheme in 2014, the &ldquo;Green Sevens&rdquo; campaign has slashed the total waste level &ndash;..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 13:35:46 CEST 2017"	"Aide of losing Hong Kong leadership candidate waits for  word on job with Carrie Lam"	"The top aide of defeated Hong Kong leadership candidate John Tsang Chun-wah has not ruled out joining the new administration, although he says he has not been approached.
Julian Law Wing-chung did not give a flat &ldquo;no&rdquo; on Thursday when asked by former Democratic Party chairwoman Emily Lau Wai-hing in an interview whether he would work for chief executive-elect Carrie Lam Cheng Yuet-ngor.
&ldquo;Mrs Lam did not look for me,&rdquo; he said. &ldquo;There are many suitable candidates out..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 13:13:18 CEST 2017"	"Police investigate vandalism at Japan’s famous shrines"	"Japanese police are investigating another outbreak of vandalism in which small amounts of an oily liquid have been used to deface some of the most famous shrines and temples in the country.
Oil stains were found this week in at least a dozen locations within the precincts of Tokyo&rsquo;s Zojoji Temple, parts of which are designated as national important cultural properties and date back to 1622.
The viscous liquid was identified on the temple bell, the main gate and a stone statue.
The same..."	"JPN"
"en_CHN_mopost_int"	"Thu Apr 06 12:34:32 CEST 2017"	"Rick Perry now has a seat on Trump’s National Security Council after Steve Bannon’s ‘removal’"	"Rick Perry was named to the US National Security Council (NSC), putting the secretary of energy and long-time Texas governor into US President Donald Trump&rsquo;s inner circle for national security decisions.
The decision was part of a larger reshuffling of the NSC announced in a notice published in the federal register that revamped the Principals Committee for the group. The Principals Committee is a body that considers policy solutions to national security issues, and the president has the..."	"USA"
"en_CHN_mopost_int"	"Thu Apr 06 11:56:58 CEST 2017"	"Duterte orders troops to occupy and fortify Philippine-held islands in South China Sea"	"Philippine President Rodrigo Duterte has ordered the military to occupy and fortify all Philippine-held islands in the disputed South China Sea to assert the country&rsquo;s claims amid what he says is a race to control territory in the area.
Duterte said Thursday that structures should be built on all of the nine to 10 islands, reefs and shoals held by the Philippines in the Spratly Islands.
Duterte said he may visit one of the islands, Pag-asa, the local name for Thitu Island, to plant a..."	"CHN"
"en_CHN_mopost_int"	"Thu Apr 06 11:56:58 CEST 2017"	"Duterte orders troops to occupy and fortify Philippine-held islands in South China Sea"	"Philippine President Rodrigo Duterte has ordered the military to occupy and fortify all Philippine-held islands in the disputed South China Sea to assert the country&rsquo;s claims amid what he says is a race to control territory in the area.
Duterte said Thursday that structures should be built on all of the nine to 10 islands, reefs and shoals held by the Philippines in the Spratly Islands.
Duterte said he may visit one of the islands, Pag-asa, the local name for Thitu Island, to plant a..."	"PHL"
"en_CHN_mopost_int"	"Thu Apr 06 11:53:32 CEST 2017"	"Tributes to Hong Kong martial arts novelist Huang Yi"	"Tributes have been paid to Hong Kong wuxia novelist Huang Yi, who has died aged 65 after suffering a stroke.
Huang, whose real name was Wong Cho-keung, died in a public hospital on Wednesday with loved ones by his side.
Several of his martial arts works were turned into popular television series, such as A Step into the Past, &ndash; adopted from his novel Xun Qin Ji &ndash; which was broadcast on TVB Jade in 2001 and featured Louis Koo Tin-lok and Raymond Lam Fung.
Louis Cha&rsquo;s martial..."	"HKG"
"en_CHN_mopost_int"	"Thu Apr 06 11:45:00 CEST 2017"	"Three jailed in Singapore for submitting fake academic qualifications to apply for work passes"	"Three foreign nationals in Singapore have been sentenced to 10 weeks&rsquo; jail each for submitting forged academic certificates when they applied for work passes, according to the country&rsquo;s Ministry of Manpower (MOM).

Two of them were Indian nationals, while the third was a Vietnamese. A fourth foreign national, a Filipino woman, was also charged in court for a similar offence, but her case has been adjourned until April 27 for further mention.

The ministry said the four..."	"IND"
